wind_direct,temperature,rain,humidity,wind_speed,AQI,wind_direct.1,temperature.1,rain.1,humidity.1,wind_speed.1,AQI.1,wind_direct.2,temperature.2,rain.2,humidity.2,wind_speed.2,AQI.2,AQI.3
0.927265339,0.826753094,0.097731239,0.534365924,0.927265339,0.503419527,0.619260463,0.947947358,0,0.311713456,0.619260463,0.595501354,0.454527,0.793950108,0.291448517,0.622458858,0.454527,0.537543339,49.78354978
0.619260463,0.947947358,0,0.311713456,0.619260463,0.595501354,0.454083706,0.793950108,0.291448517,0.622458858,0.454083706,0.537543339,0.120178644,0.83048517,0,0.548886738,0.120178644,0.503419527,51.32407407
0.454083706,0.793950108,0.291448517,0.622458858,0.454083706,0.537543339,0.119463633,0.83048517,0,0.548886738,0.119463633,0.503419527,0.355054811,0.821253192,0,0.326234269,0.355054811,0.520638918,57.37345679
0.119463633,0.83048517,0,0.548886738,0.119463633,0.503419527,0.354530679,0.821253192,0,0.326234269,0.354530679,0.520638918,0.791717418,0.782950304,0,0.154888674,0.791717418,0.588256602,63.25589226
0.354530679,0.821253192,0,0.326234269,0.354530679,0.520638918,0.791548151,0.782950304,0,0.154888674,0.791548151,0.588256602,0.210312627,0.752111569,0.027923211,0.127783156,0.210312627,0.654008214,80.34343434
0.791548151,0.782950304,0,0.154888674,0.791548151,0.588256602,0.209670866,0.752111569,0.027923211,0.127783156,0.209670866,0.654008214,0.398294762,0.702612453,0.015706806,0.362052275,0.398294762,0.845006218,67.38047138
0.209670866,0.752111569,0.027923211,0.127783156,0.209670866,0.654008214,0.39780577,0.702612453,0.015706806,0.362052275,0.39780577,0.845006218,0.318717012,0.627774504,0.122164049,0.488867377,0.318717012,0.70011118,63.96296296
0.39780577,0.702612453,0.015706806,0.362052275,0.39780577,0.845006218,0.318163348,0.627774504,0.122164049,0.488867377,0.318163348,0.70011118,0.222492895,0.610685523,0.034904014,0.62536302,0.222492895,0.66191158,57.2654321
0.318163348,0.627774504,0.122164049,0.488867377,0.318163348,0.70011118,0.221861032,0.610685523,0.034904014,0.62536302,0.221861032,0.66191158,0.485692598,0.724723083,0,0.456079801,0.485692598,0.587049144,37.74350649
0.221861032,0.610685523,0.034904014,0.62536302,0.221861032,0.66191158,0.485274632,0.724723083,0,0.456079801,0.485274632,0.587049144,0.233252132,0.756040071,0.029668412,0.647628267,0.233252132,0.368840533,28.24074074
0.485274632,0.724723083,0,0.456079801,0.485274632,0.587049144,0.232629013,0.756040071,0.029668412,0.647628267,0.232629013,0.368840533,0.091555014,0.698880377,0.003490401,0.749273959,0.091555014,0.262622255,28.24074074
0.232629013,0.756040071,0.029668412,0.647628267,0.232629013,0.368840533,0.090816741,0.698880377,0.003490401,0.749273959,0.090816741,0.262622255,0.097618669,0.805932037,0,0.59535334,0.097618669,0.262622255,35.17316017
0.090816741,0.698880377,0.003490401,0.749273959,0.090816741,0.262622255,0.096885324,0.805932037,0,0.59535334,0.096885324,0.262622255,0.28136419,0.880769986,0,0.528557599,0.28136419,0.340110186,43.96645022
0.096885324,0.805932037,0,0.59535334,0.096885324,0.262622255,0.280780171,0.880769986,0,0.528557599,0.280780171,0.340110186,0.272431994,0.929876252,0,0.511132623,0.272431994,0.438398215,48.43073593
0.280780171,0.880769986,0,0.528557599,0.280780171,0.340110186,0.271840715,0.929876252,0,0.511132623,0.271840715,0.438398215,0.233049127,0.941072481,0,0.413359148,0.233049127,0.488298292,46.53679654
0.271840715,0.929876252,0,0.511132623,0.271840715,0.438398215,0.232425843,0.941072481,0,0.413359148,0.232425843,0.488298292,0.181892002,0.871734433,0.116928447,0.514036786,0.181892002,0.467128563,29.08549784
0.232425843,0.941072481,0,0.413359148,0.232425843,0.488298292,0.181227143,0.871734433,0.116928447,0.514036786,0.181227143,0.467128563,0.505481121,0.853663327,0,0.484027106,0.505481121,0.272064627,21.50974026
0.181227143,0.871734433,0.116928447,0.514036786,0.181227143,0.467128563,0.505079236,0.853663327,0,0.484027106,0.505079236,0.272064627,0.226958993,0.712630132,0.019197208,0.727976767,0.226958993,0.187385709,34.36147186
0.505079236,0.853663327,0,0.484027106,0.505079236,0.272064627,0.22633076,0.712630132,0.019197208,0.727976767,0.22633076,0.187385709,0.040397889,0.719112159,0,0.495643756,0.040397889,0.331037444,32.91027155
0.22633076,0.712630132,0.019197208,0.727976767,0.22633076,0.187385709,0.039618041,0.719112159,0,0.495643756,0.039618041,0.331037444,0.098863175,0.715380082,0,0.347531462,0.098863175,0.314816483,31.38528139
0.039618041,0.719112159,0,0.495643756,0.039618041,0.331037444,0.098130841,0.715380082,0,0.347531462,0.098130841,0.314816483,0.125050751,0.743076016,0,0.353339787,0.125050751,0.297770727,20.42748918
0.098130841,0.715380082,0,0.347531462,0.098130841,0.314816483,0.124339699,0.743076016,0,0.353339787,0.124339699,0.297770727,0.1636216,0.631703005,0.10122164,0.761858664,0.1636216,0.17528872,45.31926407
0.124339699,0.743076016,0,0.353339787,0.124339699,0.297770727,0.162941894,0.631703005,0.10122164,0.761858664,0.162941894,0.17528872,0.275680065,0.55313298,0.010471204,0.767666989,0.275680065,0.453519451,33.68506494
0.162941894,0.631703005,0.10122164,0.761858664,0.162941894,0.17528872,0.275091426,0.55313298,0.010471204,0.767666989,0.275091426,0.453519451,0.116727568,0.550579454,0.029668412,0.7357212,0.116727568,0.323476827,18.66883117
0.275091426,0.55313298,0.010471204,0.767666989,0.275091426,0.453519451,0.116009752,0.550579454,0.029668412,0.7357212,0.116009752,0.323476827,0.08952497,0.46120605,0.27574171,0.960309777,0.08952497,0.155631114,16.23376623
0.116009752,0.550579454,0.029668412,0.7357212,0.116009752,0.323476827,0.088785047,0.46120605,0.27574171,0.960309777,0.088785047,0.155631114,0.127892814,0.505794539,0.130890052,0.955469506,0.127892814,0.128412891,26.51515152
0.088785047,0.46120605,0.27574171,0.960309777,0.088785047,0.155631114,0.127184072,0.505794539,0.130890052,0.955469506,0.127184072,0.128412891,0.114697523,0.603221371,0.005235602,0.645692159,0.114697523,0.243334279,35.29079616
0.127184072,0.505794539,0.130890052,0.955469506,0.127184072,0.128412891,0.113978058,0.603221371,0.005235602,0.645692159,0.113978058,0.243334279,0.290093382,0.468866627,0.036649215,0.80929332,0.290093382,0.341425076,43.1547619
0.113978058,0.603221371,0.005235602,0.645692159,0.113978058,0.243334279,0.289516457,0.468866627,0.036649215,0.80929332,0.289516457,0.341425076,0.16910272,0.617363976,0,0.501452081,0.16910272,0.429325474,44.1017316
0.289516457,0.468866627,0.036649215,0.80929332,0.289516457,0.341425076,0.168427469,0.617363976,0,0.501452081,0.168427469,0.429325474,0.045879009,0.715772933,0,0.515972894,0.045879009,0.439910339,24.35064935
0.168427469,0.617363976,0,0.501452081,0.168427469,0.429325474,0.045103616,0.715772933,0,0.515972894,0.045103616,0.439910339,0.147381242,0.790021607,0,0.405614714,0.147381242,0.219140303,26.10930736
0.045103616,0.715772933,0,0.515972894,0.045103616,0.439910339,0.146688338,0.790021607,0,0.405614714,0.146688338,0.219140303,0.115103532,0.808681988,0,0.384317522,0.115103532,0.238797909,36.56126482
0.146688338,0.790021607,0,0.405614714,0.146688338,0.219140303,0.114384397,0.808681988,0,0.384317522,0.114384397,0.238797909,0.060698335,0.565114909,0.013961606,0.810261375,0.060698335,0.355625888,35.8495671
0.114384397,0.808681988,0,0.384317522,0.114384397,0.238797909,0.059934986,0.565114909,0.013961606,0.810261375,0.059934986,0.355625888,0.089727974,0.544097427,0,0.559535334,0.089727974,0.347670803,33.41450216
0.059934986,0.565114909,0.013961606,0.810261375,0.059934986,0.355625888,0.088988216,0.544097427,0,0.559535334,0.088988216,0.347670803,0.074502639,0.580632489,0,0.453049371,0.074502639,0.32045258,40.31385281
0.088988216,0.544097427,0,0.559535334,0.088988216,0.347670803,0.073750508,0.580632489,0,0.453049371,0.073750508,0.32045258,0.204425497,0.577096838,0.006980803,0.535333979,0.204425497,0.39757088,36.39069264
0.073750508,0.580632489,0,0.453049371,0.073750508,0.32045258,0.203778952,0.577096838,0.006980803,0.535333979,0.203778952,0.39757088,0.266138855,0.493223335,0.006980803,0.749273959,0.266138855,0.353719297,32.73809524
0.203778952,0.577096838,0.006980803,0.535333979,0.203778952,0.39757088,0.265542462,0.493223335,0.006980803,0.749273959,0.265542462,0.353719297,0.142915144,0.523472795,0,0.740561471,0.142915144,0.312891962,16.504329
0.265542462,0.493223335,0.006980803,0.749273959,0.265542462,0.353719297,0.14221861,0.523472795,0,0.740561471,0.14221861,0.312891962,0.061510353,0.590257317,0.027923211,0.840271055,0.061510353,0.131437138,14.61038961
0.14221861,0.523472795,0,0.740561471,0.14221861,0.312891962,0.060747664,0.590257317,0.027923211,0.840271055,0.060747664,0.131437138,0.017458384,0.648595561,0.033158813,0.859632139,0.017458384,0.110267408,26.24458874
0.060747664,0.590257317,0.027923211,0.840271055,0.060747664,0.131437138,0.016659894,0.648595561,0.033158813,0.859632139,0.016659894,0.110267408,0.026593585,0.593989393,0.027923211,0.909002904,0.026593585,0.240310032,40.04329004
0.016659894,0.648595561,0.033158813,0.859632139,0.016659894,0.110267408,0.025802519,0.593989393,0.027923211,0.909002904,0.025802519,0.240310032,0.050548112,0.619721076,0,0.700871249,0.050548112,0.394546633,39.40377804
0.025802519,0.593989393,0.027923211,0.909002904,0.025802519,0.240310032,0.049776514,0.619721076,0,0.700871249,0.049776514,0.394546633,0.058059277,0.621488902,0.001745201,0.660212972,0.058059277,0.387398413,42.74891775
0.049776514,0.619721076,0,0.700871249,0.049776514,0.394546633,0.057293783,0.621488902,0.001745201,0.660212972,0.057293783,0.387398413,0.02679659,0.59968572,0.015706806,0.773475315,0.02679659,0.424789104,31.52056277
0.057293783,0.621488902,0.001745201,0.660212972,0.057293783,0.387398413,0.026005689,0.59968572,0.015706806,0.773475315,0.026005689,0.424789104,0.078765733,0.510901591,0.003490401,0.747337851,0.078765733,0.29928285,38.96103896
0.026005689,0.59968572,0.015706806,0.773475315,0.026005689,0.424789104,0.078017066,0.510901591,0.003490401,0.747337851,0.078017066,0.29928285,0.092773041,0.457670399,0.003490401,0.867376573,0.092773041,0.382449645,43.96645022
0.078017066,0.510901591,0.003490401,0.747337851,0.078017066,0.29928285,0.092035758,0.457670399,0.003490401,0.867376573,0.092035758,0.382449645,0.106171336,0.4600275,0.003490401,0.786060019,0.106171336,0.438398215,43.05477132
0.092035758,0.457670399,0.003490401,0.867376573,0.092035758,0.382449645,0.105444941,0.4600275,0.003490401,0.786060019,0.105444941,0.438398215,0.063540398,0.538597525,0.005235602,0.77928364,0.063540398,0.428207818,20.96861472
0.105444941,0.4600275,0.003490401,0.786060019,0.105444941,0.438398215,0.062779358,0.538597525,0.005235602,0.77928364,0.062779358,0.428207818,0.019691433,0.656452563,0.017452007,0.879961278,0.019691433,0.181337215,19.3452381
0.062779358,0.538597525,0.005235602,0.77928364,0.062779358,0.428207818,0.018894758,0.656452563,0.017452007,0.879961278,0.018894758,0.181337215,0.236297199,0.52327637,0.013961606,0.831558567,0.236297199,0.163191732,66.98765432
0.018894758,0.656452563,0.017452007,0.879961278,0.018894758,0.181337215,0.235676554,0.52327637,0.013961606,0.831558567,0.235676554,0.163191732,0.218026797,0.438224317,0.031413613,0.712487899,0.218026797,0.695720422,45.0487013
0.235676554,0.52327637,0.013961606,0.831558567,0.235676554,0.163191732,0.217391304,0.438224317,0.031413613,0.712487899,0.217391304,0.695720422,0.10089322,0.500491063,0,0.344627299,0.10089322,0.450495204,22.72727273
0.217391304,0.438224317,0.031413613,0.712487899,0.217391304,0.695720422,0.100162536,0.500491063,0,0.344627299,0.100162536,0.450495204,0.080592773,0.581811039,0,0.406582769,0.080592773,0.20099482,26.24458874
0.100162536,0.500491063,0,0.344627299,0.100162536,0.450495204,0.079845591,0.581811039,0,0.406582769,0.079845591,0.20099482,0.069427527,0.661559615,0,0.380445305,0.069427527,0.240310032,37.33766234
0.079845591,0.581811039,0,0.406582769,0.079845591,0.20099482,0.068671272,0.661559615,0,0.380445305,0.068671272,0.240310032,0.076938693,0.675898645,0,0.418199419,0.076938693,0.364304162,47.754329
0.068671272,0.661559615,0,0.380445305,0.068671272,0.240310032,0.076188541,0.675898645,0,0.418199419,0.076188541,0.364304162,0.085667885,0.683559222,0,0.523717328,0.085667885,0.480737674,42.91360813
0.076188541,0.675898645,0,0.418199419,0.076188541,0.364304162,0.084924827,0.683559222,0,0.523717328,0.084924827,0.480737674,0.063743402,0.608917698,0,0.620522749,0.063743402,0.42662995,46.26623377
0.084924827,0.683559222,0,0.523717328,0.084924827,0.480737674,0.062982527,0.608917698,0,0.620522749,0.062982527,0.42662995,0.083231831,0.533097623,0,0.394966118,0.083231831,0.464104315,35.03787879
0.062982527,0.608917698,0,0.620522749,0.062982527,0.42662995,0.082486794,0.533097623,0,0.394966118,0.082486794,0.464104315,0.098457166,0.539383225,0,0.353339787,0.098457166,0.338598062,35.03787879
0.082486794,0.533097623,0,0.394966118,0.082486794,0.464104315,0.097724502,0.539383225,0,0.353339787,0.097724502,0.338598062,0.097645148,0.636613632,0,0.492739593,0.097645148,0.338598062,35.71428571
0.097724502,0.539383225,0,0.353339787,0.097724502,0.338598062,0.096911824,0.636613632,0,0.492739593,0.096911824,0.338598062,0.04364596,0.601649971,0.001745201,0.512100678,0.04364596,0.34615868,84.16358025
0.096911824,0.636613632,0,0.492739593,0.096911824,0.338598062,0.042868753,0.601649971,0.001745201,0.512100678,0.042868753,0.34615868,0.053999188,0.455116873,0.003490401,0.531461762,0.053999188,0.887706346,40.85497835
0.042868753,0.601649971,0.001745201,0.512100678,0.042868753,0.34615868,0.053230394,0.455116873,0.003490401,0.531461762,0.053230394,0.887706346,0.121396671,0.454527598,0,0.403678606,0.121396671,0.403619374,30.49124788
0.053230394,0.455116873,0.003490401,0.531461762,0.053230394,0.887706346,0.120682649,0.454527598,0,0.403678606,0.120682649,0.403619374,0.10272026,0.527597721,0,0.584704743,0.10272026,0.287777562,13.52813853
0.120682649,0.454527598,0,0.403678606,0.120682649,0.403619374,0.101991061,0.527597721,0,0.584704743,0.101991061,0.287777562,0.077547706,0.710862306,0.005235602,0.677637948,0.077547706,0.09817042,30.97943723
0.101991061,0.527597721,0,0.584704743,0.101991061,0.287777562,0.07679805,0.710862306,0.005235602,0.677637948,0.07679805,0.09817042,0.228380024,0.745629542,0,0.538238141,0.228380024,0.293234356,44.50757576
0.07679805,0.710862306,0.005235602,0.677637948,0.07679805,0.09817042,0.227752946,0.745629542,0,0.538238141,0.227752946,0.293234356,0.102923264,0.443331369,0.006980803,0.79090029,0.102923264,0.44444671,51.75617284
0.227752946,0.745629542,0,0.538238141,0.227752946,0.293234356,0.10219423,0.443331369,0.006980803,0.79090029,0.10219423,0.44444671,0.119163622,0.41583186,0,0.54017425,0.119163622,0.525468753,28.79728967
0.10219423,0.443331369,0.006980803,0.79090029,0.10219423,0.44444671,0.118447785,0.41583186,0,0.54017425,0.118447785,0.525468753,0.122005684,0.404439206,0.003490401,0.627299129,0.122005684,0.268843146,36.52597403
0.118447785,0.41583186,0,0.54017425,0.118447785,0.525468753,0.121292158,0.404439206,0.003490401,0.627299129,0.121292158,0.268843146,0.057653268,0.504812414,0,0.3678606,0.057653268,0.355231421,38.41991342
0.121292158,0.404439206,0.003490401,0.627299129,0.121292158,0.268843146,0.056887444,0.504812414,0,0.3678606,0.056887444,0.355231421,0.075517661,0.501866038,0.010471204,0.692158761,0.075517661,0.37640115,37.06709957
0.056887444,0.504812414,0,0.3678606,0.056887444,0.355231421,0.074766355,0.501866038,0.010471204,0.692158761,0.074766355,0.37640115,0.084652862,0.487919859,0.111692845,0.910939013,0.084652862,0.361279915,34.09090909
0.074766355,0.501866038,0.010471204,0.692158761,0.074766355,0.37640115,0.08390898,0.487919859,0.111692845,0.910939013,0.08390898,0.361279915,0.092367032,0.496955412,0.034904014,0.700871249,0.092367032,0.328013197,32.06168831
0.08390898,0.487919859,0.111692845,0.910939013,0.08390898,0.361279915,0.091629419,0.496955412,0.034904014,0.700871249,0.091629419,0.328013197,0.101502233,0.643095659,0,0.48499516,0.101502233,0.305331344,21.91558442
0.091629419,0.496955412,0.034904014,0.700871249,0.091629419,0.328013197,0.100772044,0.643095659,0,0.48499516,0.100772044,0.305331344,0.075314657,0.649774111,0,0.530493708,0.075314657,0.191922079,23.53896104
0.100772044,0.643095659,0,0.48499516,0.100772044,0.305331344,0.074563186,0.649774111,0,0.530493708,0.074563186,0.191922079,0.063540398,0.682773522,0,0.453049371,0.063540398,0.210067562,33.41450216
0.074563186,0.649774111,0,0.530493708,0.074563186,0.191922079,0.062779358,0.682773522,0,0.453049371,0.062779358,0.210067562,0.1500203,0.727362011,0,0.453049371,0.1500203,0.32045258,42.63128176
0.062779358,0.682773522,0,0.453049371,0.062779358,0.210067562,0.149329541,0.727362011,0,0.453049371,0.149329541,0.32045258,0.21274868,0.735611864,0,0.439496612,0.21274868,0.423474214,42.74891775
0.149329541,0.727362011,0,0.453049371,0.149329541,0.32045258,0.212108899,0.735611864,0,0.439496612,0.212108899,0.423474214,0.134794965,0.670202318,0,0.652468538,0.134794965,0.424789104,30.3030303
0.212108899,0.735611864,0,0.439496612,0.212108899,0.423474214,0.134091833,0.670202318,0,0.652468538,0.134091833,0.424789104,0.041412911,0.58377529,0.012216405,0.883833495,0.041412911,0.285673738,29.35606061
0.134091833,0.670202318,0,0.652468538,0.134091833,0.424789104,0.040633889,0.58377529,0.012216405,0.883833495,0.040633889,0.285673738,0.322777101,0.613828324,0,0.71732817,0.322777101,0.275088874,23.99774139
0.040633889,0.58377529,0.012216405,0.883833495,0.040633889,0.285673738,0.322226737,0.613828324,0,0.71732817,0.322226737,0.275088874,0.069021518,0.47750933,0.003490401,0.815101646,0.069021518,0.215195633,35.71428571
0.322226737,0.613828324,0,0.71732817,0.322226737,0.275088874,0.068264933,0.47750933,0.003490401,0.815101646,0.068264933,0.215195633,0.069630532,0.534276174,0,0.653436592,0.069630532,0.34615868,26.24458874
0.068264933,0.47750933,0.003490401,0.815101646,0.068264933,0.215195633,0.068874441,0.534276174,0,0.653436592,0.068874441,0.34615868,0.060495331,0.648595561,0,0.547918683,0.060495331,0.240310032,32.1969697
0.068874441,0.534276174,0,0.653436592,0.068874441,0.34615868,0.059731816,0.648595561,0,0.547918683,0.059731816,0.240310032,0.074908648,0.703987429,0,0.399806389,0.074908648,0.306843468,39.23160173
0.059731816,0.648595561,0,0.547918683,0.059731816,0.240310032,0.074156847,0.703987429,0,0.399806389,0.074156847,0.306843468,0.02862363,0.528776272,0.005235602,0.669893514,0.02862363,0.385473892,22.45670996
0.074156847,0.703987429,0,0.399806389,0.074156847,0.306843468,0.027834214,0.528776272,0.005235602,0.669893514,0.027834214,0.385473892,0.052984166,0.435474367,0.006980803,0.767666989,0.052984166,0.197970573,22.0508658
0.027834214,0.528776272,0.005235602,0.669893514,0.027834214,0.385473892,0.052214547,0.435474367,0.006980803,0.767666989,0.052214547,0.197970573,0.063540398,0.377725398,0.012216405,0.836398838,0.063540398,0.193434203,26.51515152
0.052214547,0.435474367,0.006980803,0.767666989,0.052214547,0.197970573,0.062779358,0.377725398,0.012216405,0.836398838,0.062779358,0.193434203,0.082013804,0.368689845,0.022687609,0.818005808,0.082013804,0.243334279,34.58498024
0.062779358,0.377725398,0.012216405,0.836398838,0.062779358,0.193434203,0.081267777,0.368689845,0.022687609,0.818005808,0.081267777,0.243334279,0.061916362,0.361029267,0.139616056,0.907066796,0.061916362,0.333535735,30.03246753
0.081267777,0.368689845,0.022687609,0.818005808,0.081267777,0.243334279,0.061154002,0.361029267,0.139616056,0.907066796,0.061154002,0.333535735,0.063946407,0.353957965,0.104712042,0.751210068,0.063946407,0.282649491,27.32683983
0.061154002,0.361029267,0.139616056,0.907066796,0.061154002,0.333535735,0.063185697,0.353957965,0.104712042,0.751210068,0.063185697,0.282649491,0.113276492,0.237477902,0.027923211,0.848015489,0.113276492,0.252407021,22.86255411
0.063185697,0.353957965,0.104712042,0.751210068,0.063185697,0.282649491,0.112555872,0.237477902,0.027923211,0.848015489,0.112555872,0.252407021,0.088103938,0.224710273,0.045375218,0.933204259,0.088103938,0.202506944,25.43290043
0.112555872,0.237477902,0.027923211,0.848015489,0.112555872,0.252407021,0.087362861,0.224710273,0.045375218,0.933204259,0.087362861,0.202506944,0.08363784,0.273816539,0.005235602,0.890609874,0.08363784,0.231237291,15.10446076
0.087362861,0.224710273,0.045375218,0.933204259,0.087362861,0.202506944,0.082893133,0.273816539,0.005235602,0.890609874,0.082893133,0.231237291,0.068818514,0.361618543,0.005235602,0.923523717,0.068818514,0.115789947,14.20454545
0.082893133,0.273816539,0.005235602,0.890609874,0.082893133,0.231237291,0.068061764,0.361618543,0.005235602,0.923523717,0.068061764,0.115789947,0.086276898,0.404046356,0.010471204,0.952565344,0.086276898,0.105731038,13.7987013
0.068061764,0.361618543,0.005235602,0.923523717,0.068061764,0.115789947,0.085534336,0.404046356,0.010471204,0.952565344,0.085534336,0.105731038,0.100081202,0.328815557,0.033158813,0.948693127,0.100081202,0.101194667,15.69264069
0.085534336,0.404046356,0.010471204,0.952565344,0.085534336,0.105731038,0.099349858,0.328815557,0.033158813,0.948693127,0.099349858,0.101194667,0.075720666,0.364564918,0.165794066,0.978702807,0.075720666,0.122364397,19.3452381
0.099349858,0.328815557,0.033158813,0.948693127,0.099349858,0.101194667,0.074969525,0.364564918,0.165794066,0.978702807,0.074969525,0.122364397,0.254973609,0.440581418,0.017452007,0.946757018,0.254973609,0.163191732,17.64539808
0.074969525,0.364564918,0.165794066,0.978702807,0.074969525,0.122364397,0.254368143,0.440581418,0.017452007,0.946757018,0.254368143,0.163191732,0.113479497,0.420546062,0.07504363,0.937076476,0.113479497,0.144191571,72.49691358
0.254368143,0.440581418,0.017452007,0.946757018,0.254368143,0.163191732,0.112759041,0.420546062,0.07504363,0.937076476,0.112759041,0.144191571,0.127486805,0.388725201,0,0.738625363,0.127486805,0.757300812,78.76234568
0.112759041,0.420546062,0.07504363,0.937076476,0.112759041,0.144191571,0.126777733,0.388725201,0,0.738625363,0.126777733,0.757300812,0.290093382,0.417403261,0,0.631171346,0.290093382,0.827333414,28.27380952
0.126777733,0.388725201,0,0.738625363,0.126777733,0.757300812,0.289516457,0.417403261,0,0.631171346,0.289516457,0.827333414,0.056638246,0.298566097,0.003490401,0.838334947,0.056638246,0.262991885,19.19819311
0.289516457,0.417403261,0,0.631171346,0.289516457,0.827333414,0.055871597,0.298566097,0.003490401,0.838334947,0.055871597,0.262991885,0.069021518,0.17069338,0.059336824,0.94482091,0.069021518,0.16154812,18.12770563
0.055871597,0.298566097,0.003490401,0.838334947,0.055871597,0.262991885,0.068264933,0.17069338,0.059336824,0.94482091,0.068264933,0.16154812,0.065976451,0.172068356,0.057591623,0.940948693,0.065976451,0.14958262,19.3452381
0.068264933,0.17069338,0.059336824,0.94482091,0.068264933,0.16154812,0.065217391,0.172068356,0.057591623,0.940948693,0.065217391,0.14958262,0.066788469,0.233352976,0.008726003,0.842207164,0.066788469,0.163191732,25.56818182
0.065217391,0.172068356,0.057591623,0.940948693,0.065217391,0.14958262,0.066030069,0.233352976,0.008726003,0.842207164,0.066030069,0.163191732,0.200162404,0.356118641,0,0.870280736,0.200162404,0.232749415,24.48593074
0.066030069,0.233352976,0.008726003,0.842207164,0.066030069,0.163191732,0.199512393,0.356118641,0,0.870280736,0.199512393,0.232749415,0.070645554,0.256923984,0.008726003,0.848983543,0.070645554,0.220652426,22.18614719
0.199512393,0.356118641,0,0.870280736,0.199512393,0.232749415,0.069890289,0.256923984,0.008726003,0.848983543,0.069890289,0.220652426,0.063946407,0.21410332,0.012216405,0.866408519,0.063946407,0.194946326,23.15076228
0.069890289,0.256923984,0.008726003,0.848983543,0.069890289,0.220652426,0.063185697,0.21410332,0.012216405,0.866408519,0.063185697,0.194946326,0.077282918,0.212531919,0.017452007,0.878025169,0.077282918,0.205728425,29.62662338
0.063185697,0.21410332,0.012216405,0.866408519,0.063185697,0.194946326,0.076533046,0.212531919,0.017452007,0.878025169,0.076533046,0.205728425,0.057044255,0.33981536,0,0.858664085,0.057044255,0.278113121,43.01948052
0.076533046,0.212531919,0.017452007,0.878025169,0.076533046,0.205728425,0.056277936,0.33981536,0,0.858664085,0.056277936,0.278113121,0.427121397,0.382636024,0.118673647,0.939980639,0.427121397,0.427813351,72.06481481
0.056277936,0.33981536,0,0.858664085,0.056277936,0.278113121,0.426655831,0.382636024,0.118673647,0.939980639,0.426655831,0.427813351,0.465286236,0.343547437,0.038394415,0.830590513,0.465286236,0.752470978,58.99382716
0.426655831,0.382636024,0.118673647,0.939980639,0.426655831,0.427813351,0.464851686,0.343547437,0.038394415,0.830590513,0.464851686,0.752470978,0.163012586,0.275977215,0.008726003,0.732817038,0.163012586,0.606368482,41.80194805
0.464851686,0.343547437,0.038394415,0.830590513,0.464851686,0.752470978,0.162332385,0.275977215,0.008726003,0.732817038,0.162332385,0.606368482,0.192854243,0.387153801,0,0.686350436,0.192854243,0.414204239,49.24242424
0.162332385,0.275977215,0.008726003,0.732817038,0.162332385,0.606368482,0.192198293,0.387153801,0,0.686350436,0.192198293,0.414204239,0.248071458,0.366332744,0.008726003,0.71732817,0.248071458,0.497371033,54.09983897
0.192198293,0.387153801,0,0.686350436,0.192198293,0.414204239,0.247460382,0.366332744,0.008726003,0.71732817,0.247460382,0.497371033,0.089727974,0.402867806,0.017452007,0.661181026,0.089727974,0.551665355,62.77469136
0.247460382,0.366332744,0.008726003,0.71732817,0.247460382,0.497371033,0.088988216,0.402867806,0.017452007,0.661181026,0.088988216,0.551665355,0.532074706,0.479866431,0,0.666989351,0.532074706,0.648629534,55.10493827
0.088988216,0.402867806,0.017452007,0.661181026,0.088988216,0.551665355,0.531694433,0.479866431,0,0.666989351,0.531694433,0.648629534,0,0.066588097,0.012216405,0.489835431,0,0.562899971,57.14331723
