wind_direct,humidity,AQI,wind_direct.1,humidity.1,AQI.1,wind_direct.2,humidity.2,AQI.2,AQI.3
0.458553434,0.528557599,0.304918947,0.242584315,0.656340755,0.256943391,0.205846529,0.7357212,0.231237291,32.87337662
0.242584315,0.656340755,0.256943391,0.205201138,0.7357212,0.231237291,0.344417377,0.526621491,0.314404086,35.44372294
0.205201138,0.7357212,0.231237291,0.3438846,0.526621491,0.314404086,0.459399107,0.417231365,0.343134433,33.17334839
0.3438846,0.526621491,0.314404086,0.458959772,0.417231365,0.343134433,0.537555826,0.437560503,0.317757055,37.87878788
0.458959772,0.417231365,0.343134433,0.537180008,0.437560503,0.317757055,0.533495737,0.399806389,0.370352656,34.09090909
0.537180008,0.437560503,0.317757055,0.533116619,0.399806389,0.370352656,0.442752741,0.484027106,0.328013197,27.5974026
0.533116619,0.399806389,0.370352656,0.442299878,0.484027106,0.328013197,0.649005278,0.42303969,0.255431268,27.05627706
0.442299878,0.484027106,0.328013197,0.648720033,0.42303969,0.255431268,0.515631344,0.373668925,0.249382774,31.65584416
0.648720033,0.42303969,0.255431268,0.515237708,0.373668925,0.249382774,0.587494925,0.320425944,0.300794974,33.14393939
0.515237708,0.373668925,0.249382774,0.587159691,0.320425944,0.300794974,0.537555826,0.369796709,0.317428333,30.3030303
0.587159691,0.320425944,0.300794974,0.537180008,0.369796709,0.317428333,0.300243605,0.285575992,0.285673738,39.5021645
0.537180008,0.369796709,0.317428333,0.299674929,0.285575992,0.285673738,0.469346326,0.238141336,0.388498139,34.16149068
0.299674929,0.285575992,0.285673738,0.468915075,0.238141336,0.388498139,0.223710922,0.303000968,0.328802131,41.66666667
0.468915075,0.238141336,0.388498139,0.223080049,0.303000968,0.328802131,0.552172148,0.487899322,0.412692115,26.37987013
0.223080049,0.303000968,0.328802131,0.551808208,0.487899322,0.412692115,0.565367438,0.365924492,0.241822156,21.50974026
0.551808208,0.487899322,0.412692115,0.565014222,0.365924492,0.241822156,0.542833942,0.304937076,0.187385709,18.93939394
0.565014222,0.365924492,0.241822156,0.542462414,0.304937076,0.187385709,0.393016646,0.348499516,0.158655362,35.8495671
0.542462414,0.304937076,0.187385709,0.392523364,0.348499516,0.158655362,0.338814454,0.497579864,0.347670803,28.40909091
0.392523364,0.348499516,0.158655362,0.338277123,0.497579864,0.347670803,0.281567194,0.522749274,0.264504009,30.70887446
0.338277123,0.497579864,0.347670803,0.28098334,0.522749274,0.264504009,0.291717418,0.476282672,0.290210109,35.17316017
0.28098334,0.522749274,0.264504009,0.291141812,0.476282672,0.290210109,0.248477467,0.406582769,0.340110186,31.8772137
0.291141812,0.476282672,0.290210109,0.247866721,0.406582769,0.340110186,0.402151847,0.534365924,0.303269358,30.43831169
0.247866721,0.406582769,0.340110186,0.401665989,0.534365924,0.303269358,0.529841657,0.33107454,0.287185862,23.80952381
0.401665989,0.534365924,0.303269358,0.529459569,0.33107454,0.287185862,0.46589525,0.530493708,0.213091809,25.16233766
0.529459569,0.33107454,0.287185862,0.465461195,0.530493708,0.213091809,0.312220869,0.605033882,0.228213044,24.70355731
0.465461195,0.530493708,0.213091809,0.311661926,0.605033882,0.228213044,0.209297605,0.589545015,0.223084973,19.82228298
0.311661926,0.605033882,0.228213044,0.208655018,0.589545015,0.223084973,0.245186657,0.514189637,0.168523957,9.259259259
0.208655018,0.589545015,0.223084973,0.244573237,0.514189637,0.168523957,0.125862769,0.342691191,0.050454522,6.764069264
0.244573237,0.514189637,0.168523957,0.125152377,0.342691191,0.050454522,0.110840438,0.34946757,0.022564243,6.222943723
0.125152377,0.342691191,0.050454522,0.110117838,0.34946757,0.022564243,0.110840438,0.261374637,0.016515749,7.407407407
0.110117838,0.34946757,0.022564243,0.110117838,0.261374637,0.016515749,0.165042631,0.236205227,0.029755231,12.31060606
0.110117838,0.261374637,0.016515749,0.16436408,0.236205227,0.029755231,0.179252944,0.454985479,0.084561308,14.25748165
0.16436408,0.236205227,0.029755231,0.178585941,0.454985479,0.084561308,0.686967113,0.857599226,0.106322738,33.68506494
0.178585941,0.454985479,0.084561308,0.686712718,0.857599226,0.106322738,0.394234673,0.686737657,0.323476827,24.48593074
0.686712718,0.857599226,0.106322738,0.393742381,0.686737657,0.323476827,0.04364596,0.513649564,0.220652426,34.09090909
0.393742381,0.686737657,0.323476827,0.042868753,0.513649564,0.220652426,0.193869265,0.343852856,0.328013197,38.41991342
0.042868753,0.513649564,0.220652426,0.193214141,0.343852856,0.328013197,0.267965895,0.357212004,0.37640115,34.22619048
0.193214141,0.343852856,0.328013197,0.267370987,0.357212004,0.37640115,0.247665449,0.403291384,0.329525321,24.89177489
0.267370987,0.357212004,0.37640115,0.247054043,0.403291384,0.329525321,0.352821762,0.361084221,0.225188797,33.83458647
0.247054043,0.403291384,0.329525321,0.352295815,0.361084221,0.225188797,0.480227365,0.623349468,0.325148121,26.24458874
0.352295815,0.361084221,0.225188797,0.479804957,0.623349468,0.325148121,0.401745838,0.710551791,0.240310032,30.03246753
0.479804957,0.623349468,0.325148121,0.401259651,0.710551791,0.240310032,0.439910678,0.599225557,0.282649491,33.54978355
0.401259651,0.710551791,0.240310032,0.439455506,0.599225557,0.282649491,0.391189606,0.537270087,0.321964703,17.18073593
0.439455506,0.599225557,0.282649491,0.390694839,0.537270087,0.321964703,0.280146163,0.48499516,0.138997756,26.92099567
0.390694839,0.537270087,0.321964703,0.279561154,0.48499516,0.138997756,0.394234673,0.442400774,0.24787065,34.36147186
0.279561154,0.48499516,0.138997756,0.393742381,0.442400774,0.24787065,0.27771011,0.410454985,0.331037444,6.764069264
0.393742381,0.442400774,0.24787065,0.277123121,0.410454985,0.331037444,0.107592367,0.31945789,0.022564243,4.74537037
0.277123121,0.410454985,0.331037444,0.106867127,0.31945789,0.022564243,0.107998376,0.31945789,0,44.1017316
0.106867127,0.31945789,0.022564243,0.107273466,0.31945789,0,0.124644742,0.237173282,0.439910339,66.55555556
0.107273466,0.31945789,0,0.12393336,0.237173282,0.439910339,0.120584653,0.251694095,0.690890587,66.55555556
0.12393336,0.237173282,0.439910339,0.119869972,0.251694095,0.690890587,0.1045473,0.329138432,0.690890587,66.55555556
0.119869972,0.251694095,0.690890587,0.103819586,0.329138432,0.690890587,0.254770605,0.714424008,0.690890587,66.55555556
0.103819586,0.329138432,0.690890587,0.254164974,0.714424008,0.690890587,0.996548924,0.500484027,0.690890587,38.23953824
0.254164974,0.714424008,0.690890587,0.996546119,0.500484027,0.690890587,1,0.338818974,0.374384986,40.04329004
0.996546119,0.500484027,0.690890587,1,0.338818974,0.374384986,0.969752335,0.290416263,0.394546633,33.82034632
1,0.338818974,0.374384986,0.969727753,0.290416263,0.394546633,0.533698741,0.390125847,0.32498895,25.56818182
0.969727753,0.290416263,0.394546633,0.533319789,0.390125847,0.32498895,0.17316281,0.694094869,0.232749415,25.7034632
0.533319789,0.390125847,0.32498895,0.172490857,0.694094869,0.232749415,0.242184328,0.555663117,0.234261538,25.02705628
0.172490857,0.694094869,0.232749415,0.241568468,0.555663117,0.234261538,0.167681689,0.561471442,0.226700921,14.745671
0.241568468,0.555663117,0.234261538,0.167005282,0.561471442,0.226700921,0.076126675,0.473378509,0.111779532,31.47939018
0.167005282,0.561471442,0.226700921,0.075375863,0.473378509,0.111779532,0.335566382,0.622458858,0.298822639,49.78354978
0.075375863,0.473378509,0.111779532,0.335026412,0.622458858,0.298822639,0.927324401,0.534365924,0.503419527,58.02160494
0.335026412,0.622458858,0.298822639,0.927265339,0.534365924,0.503419527,0.619569631,0.311713456,0.595501354,52.83641975
0.927265339,0.534365924,0.503419527,0.619260463,0.311713456,0.595501354,0.454527,0.622458858,0.537543339,49.78354978
0.619260463,0.311713456,0.595501354,0.454083706,0.622458858,0.537543339,0.120178644,0.548886738,0.503419527,51.32407407
0.454083706,0.622458858,0.537543339,0.119463633,0.548886738,0.503419527,0.355054811,0.326234269,0.520638918,57.37345679
0.119463633,0.548886738,0.503419527,0.354530679,0.326234269,0.520638918,0.791717418,0.154888674,0.588256602,63.25589226
0.354530679,0.326234269,0.520638918,0.791548151,0.154888674,0.588256602,0.210312627,0.127783156,0.654008214,80.34343434
0.791548151,0.154888674,0.588256602,0.209670866,0.127783156,0.654008214,0.398294762,0.362052275,0.845006218,67.38047138
0.209670866,0.127783156,0.654008214,0.39780577,0.362052275,0.845006218,0.318717012,0.488867377,0.70011118,63.96296296
0.39780577,0.362052275,0.845006218,0.318163348,0.488867377,0.70011118,0.222492895,0.62536302,0.66191158,57.2654321
0.318163348,0.488867377,0.70011118,0.221861032,0.62536302,0.66191158,0.485692598,0.456079801,0.587049144,37.74350649
0.221861032,0.62536302,0.66191158,0.485274632,0.456079801,0.587049144,0.233252132,0.647628267,0.368840533,28.24074074
0.485274632,0.456079801,0.587049144,0.232629013,0.647628267,0.368840533,0.091555014,0.749273959,0.262622255,28.24074074
0.232629013,0.647628267,0.368840533,0.090816741,0.749273959,0.262622255,0.097618669,0.59535334,0.262622255,35.17316017
0.090816741,0.749273959,0.262622255,0.096885324,0.59535334,0.262622255,0.28136419,0.528557599,0.340110186,43.96645022
0.096885324,0.59535334,0.262622255,0.280780171,0.528557599,0.340110186,0.272431994,0.511132623,0.438398215,48.43073593
0.280780171,0.528557599,0.340110186,0.271840715,0.511132623,0.438398215,0.233049127,0.413359148,0.488298292,46.53679654
0.271840715,0.511132623,0.438398215,0.232425843,0.413359148,0.488298292,0.181892002,0.514036786,0.467128563,29.08549784
0.232425843,0.413359148,0.488298292,0.181227143,0.514036786,0.467128563,0.505481121,0.484027106,0.272064627,21.50974026
0.181227143,0.514036786,0.467128563,0.505079236,0.484027106,0.272064627,0.226958993,0.727976767,0.187385709,34.36147186
0.505079236,0.484027106,0.272064627,0.22633076,0.727976767,0.187385709,0.040397889,0.495643756,0.331037444,32.91027155
0.22633076,0.727976767,0.187385709,0.039618041,0.495643756,0.331037444,0.098863175,0.347531462,0.314816483,31.38528139
0.039618041,0.495643756,0.331037444,0.098130841,0.347531462,0.314816483,0.125050751,0.353339787,0.297770727,20.42748918
0.098130841,0.347531462,0.314816483,0.124339699,0.353339787,0.297770727,0.1636216,0.761858664,0.17528872,45.31926407
0.124339699,0.353339787,0.297770727,0.162941894,0.761858664,0.17528872,0.275680065,0.767666989,0.453519451,33.68506494
0.162941894,0.761858664,0.17528872,0.275091426,0.767666989,0.453519451,0.116727568,0.7357212,0.323476827,18.66883117
0.275091426,0.767666989,0.453519451,0.116009752,0.7357212,0.323476827,0.08952497,0.960309777,0.155631114,16.23376623
0.116009752,0.7357212,0.323476827,0.088785047,0.960309777,0.155631114,0.127892814,0.955469506,0.128412891,26.51515152
0.088785047,0.960309777,0.155631114,0.127184072,0.955469506,0.128412891,0.114697523,0.645692159,0.243334279,35.29079616
0.127184072,0.955469506,0.128412891,0.113978058,0.645692159,0.243334279,0.290093382,0.80929332,0.341425076,43.1547619
0.113978058,0.645692159,0.243334279,0.289516457,0.80929332,0.341425076,0.16910272,0.501452081,0.429325474,44.1017316
0.289516457,0.80929332,0.341425076,0.168427469,0.501452081,0.429325474,0.045879009,0.515972894,0.439910339,24.35064935
0.168427469,0.501452081,0.429325474,0.045103616,0.515972894,0.439910339,0.147381242,0.405614714,0.219140303,26.10930736
0.045103616,0.515972894,0.439910339,0.146688338,0.405614714,0.219140303,0.115103532,0.384317522,0.238797909,36.56126482
0.146688338,0.405614714,0.219140303,0.114384397,0.384317522,0.238797909,0.060698335,0.810261375,0.355625888,35.8495671
0.114384397,0.384317522,0.238797909,0.059934986,0.810261375,0.355625888,0.089727974,0.559535334,0.347670803,33.41450216
0.059934986,0.810261375,0.355625888,0.088988216,0.559535334,0.347670803,0.074502639,0.453049371,0.32045258,40.31385281
0.088988216,0.559535334,0.347670803,0.073750508,0.453049371,0.32045258,0.204425497,0.535333979,0.39757088,36.39069264
0.073750508,0.453049371,0.32045258,0.203778952,0.535333979,0.39757088,0.266138855,0.749273959,0.353719297,32.73809524
0.203778952,0.535333979,0.39757088,0.265542462,0.749273959,0.353719297,0.142915144,0.740561471,0.312891962,16.504329
0.265542462,0.749273959,0.353719297,0.14221861,0.740561471,0.312891962,0.061510353,0.840271055,0.131437138,14.61038961
0.14221861,0.740561471,0.312891962,0.060747664,0.840271055,0.131437138,0.017458384,0.859632139,0.110267408,26.24458874
0.060747664,0.840271055,0.131437138,0.016659894,0.859632139,0.110267408,0.026593585,0.909002904,0.240310032,40.04329004
0.016659894,0.859632139,0.110267408,0.025802519,0.909002904,0.240310032,0.050548112,0.700871249,0.394546633,39.40377804
0.025802519,0.909002904,0.240310032,0.049776514,0.700871249,0.394546633,0.058059277,0.660212972,0.387398413,42.74891775
0.049776514,0.700871249,0.394546633,0.057293783,0.660212972,0.387398413,0.02679659,0.773475315,0.424789104,31.52056277
0.057293783,0.660212972,0.387398413,0.026005689,0.773475315,0.424789104,0.078765733,0.747337851,0.29928285,38.96103896
0.026005689,0.773475315,0.424789104,0.078017066,0.747337851,0.29928285,0.092773041,0.867376573,0.382449645,43.96645022
0.078017066,0.747337851,0.29928285,0.092035758,0.867376573,0.382449645,0.106171336,0.786060019,0.438398215,43.05477132
0.092035758,0.867376573,0.382449645,0.105444941,0.786060019,0.438398215,0.063540398,0.77928364,0.428207818,20.96861472
0.105444941,0.786060019,0.438398215,0.062779358,0.77928364,0.428207818,0.019691433,0.879961278,0.181337215,19.3452381
0.062779358,0.77928364,0.428207818,0.018894758,0.879961278,0.181337215,0.236297199,0.831558567,0.163191732,66.98765432
0.018894758,0.879961278,0.181337215,0.235676554,0.831558567,0.163191732,0.218026797,0.712487899,0.695720422,45.0487013
0.235676554,0.831558567,0.163191732,0.217391304,0.712487899,0.695720422,0.10089322,0.344627299,0.450495204,22.72727273
0.217391304,0.712487899,0.695720422,0.100162536,0.344627299,0.450495204,0.080592773,0.406582769,0.20099482,26.24458874
0.100162536,0.344627299,0.450495204,0.079845591,0.406582769,0.20099482,0.069427527,0.380445305,0.240310032,37.33766234
0.079845591,0.406582769,0.20099482,0.068671272,0.380445305,0.240310032,0.076938693,0.418199419,0.364304162,47.754329
0.068671272,0.380445305,0.240310032,0.076188541,0.418199419,0.364304162,0.085667885,0.523717328,0.480737674,42.91360813
0.076188541,0.418199419,0.364304162,0.084924827,0.523717328,0.480737674,0.063743402,0.620522749,0.42662995,46.26623377
0.084924827,0.523717328,0.480737674,0.062982527,0.620522749,0.42662995,0.083231831,0.394966118,0.464104315,35.03787879
0.062982527,0.620522749,0.42662995,0.082486794,0.394966118,0.464104315,0.098457166,0.353339787,0.338598062,35.03787879
0.082486794,0.394966118,0.464104315,0.097724502,0.353339787,0.338598062,0.097645148,0.492739593,0.338598062,35.71428571
0.097724502,0.353339787,0.338598062,0.096911824,0.492739593,0.338598062,0.04364596,0.512100678,0.34615868,84.16358025
0.096911824,0.492739593,0.338598062,0.042868753,0.512100678,0.34615868,0.053999188,0.531461762,0.887706346,40.85497835
0.042868753,0.512100678,0.34615868,0.053230394,0.531461762,0.887706346,0.121396671,0.403678606,0.403619374,30.49124788
0.053230394,0.531461762,0.887706346,0.120682649,0.403678606,0.403619374,0.10272026,0.584704743,0.287777562,13.52813853
0.120682649,0.403678606,0.403619374,0.101991061,0.584704743,0.287777562,0.077547706,0.677637948,0.09817042,30.97943723
0.101991061,0.584704743,0.287777562,0.07679805,0.677637948,0.09817042,0.228380024,0.538238141,0.293234356,44.50757576
0.07679805,0.677637948,0.09817042,0.227752946,0.538238141,0.293234356,0.102923264,0.79090029,0.44444671,51.75617284
0.227752946,0.538238141,0.293234356,0.10219423,0.79090029,0.44444671,0.119163622,0.54017425,0.525468753,28.79728967
0.10219423,0.79090029,0.44444671,0.118447785,0.54017425,0.525468753,0.122005684,0.627299129,0.268843146,36.52597403
0.118447785,0.54017425,0.525468753,0.121292158,0.627299129,0.268843146,0.057653268,0.3678606,0.355231421,38.41991342
0.121292158,0.627299129,0.268843146,0.056887444,0.3678606,0.355231421,0.075517661,0.692158761,0.37640115,37.06709957
0.056887444,0.3678606,0.355231421,0.074766355,0.692158761,0.37640115,0.084652862,0.910939013,0.361279915,34.09090909
0.074766355,0.692158761,0.37640115,0.08390898,0.910939013,0.361279915,0.092367032,0.700871249,0.328013197,32.06168831
0.08390898,0.910939013,0.361279915,0.091629419,0.700871249,0.328013197,0.101502233,0.48499516,0.305331344,21.91558442
0.091629419,0.700871249,0.328013197,0.100772044,0.48499516,0.305331344,0.075314657,0.530493708,0.191922079,23.53896104
0.100772044,0.48499516,0.305331344,0.074563186,0.530493708,0.191922079,0.063540398,0.453049371,0.210067562,33.41450216
0.074563186,0.530493708,0.191922079,0.062779358,0.453049371,0.210067562,0.1500203,0.453049371,0.32045258,42.63128176
0.062779358,0.453049371,0.210067562,0.149329541,0.453049371,0.32045258,0.21274868,0.439496612,0.423474214,42.74891775
0.149329541,0.453049371,0.32045258,0.212108899,0.439496612,0.423474214,0.134794965,0.652468538,0.424789104,30.3030303
0.212108899,0.439496612,0.423474214,0.134091833,0.652468538,0.424789104,0.041412911,0.883833495,0.285673738,29.35606061
0.134091833,0.652468538,0.424789104,0.040633889,0.883833495,0.285673738,0.322777101,0.71732817,0.275088874,23.99774139
0.040633889,0.883833495,0.285673738,0.322226737,0.71732817,0.275088874,0.069021518,0.815101646,0.215195633,35.71428571
0.322226737,0.71732817,0.275088874,0.068264933,0.815101646,0.215195633,0.069630532,0.653436592,0.34615868,26.24458874
0.068264933,0.815101646,0.215195633,0.068874441,0.653436592,0.34615868,0.060495331,0.547918683,0.240310032,32.1969697
0.068874441,0.653436592,0.34615868,0.059731816,0.547918683,0.240310032,0.074908648,0.399806389,0.306843468,39.23160173
0.059731816,0.547918683,0.240310032,0.074156847,0.399806389,0.306843468,0.02862363,0.669893514,0.385473892,22.45670996
0.074156847,0.399806389,0.306843468,0.027834214,0.669893514,0.385473892,0.052984166,0.767666989,0.197970573,22.0508658
0.027834214,0.669893514,0.385473892,0.052214547,0.767666989,0.197970573,0.063540398,0.836398838,0.193434203,26.51515152
0.052214547,0.767666989,0.197970573,0.062779358,0.836398838,0.193434203,0.082013804,0.818005808,0.243334279,34.58498024
0.062779358,0.836398838,0.193434203,0.081267777,0.818005808,0.243334279,0.061916362,0.907066796,0.333535735,30.03246753
0.081267777,0.818005808,0.243334279,0.061154002,0.907066796,0.333535735,0.063946407,0.751210068,0.282649491,27.32683983
0.061154002,0.907066796,0.333535735,0.063185697,0.751210068,0.282649491,0.113276492,0.848015489,0.252407021,22.86255411
0.063185697,0.751210068,0.282649491,0.112555872,0.848015489,0.252407021,0.088103938,0.933204259,0.202506944,25.43290043
0.112555872,0.848015489,0.252407021,0.087362861,0.933204259,0.202506944,0.08363784,0.890609874,0.231237291,15.10446076
0.087362861,0.933204259,0.202506944,0.082893133,0.890609874,0.231237291,0.068818514,0.923523717,0.115789947,14.20454545
0.082893133,0.890609874,0.231237291,0.068061764,0.923523717,0.115789947,0.086276898,0.952565344,0.105731038,13.7987013
0.068061764,0.923523717,0.115789947,0.085534336,0.952565344,0.105731038,0.100081202,0.948693127,0.101194667,15.69264069
0.085534336,0.952565344,0.105731038,0.099349858,0.948693127,0.101194667,0.075720666,0.978702807,0.122364397,19.3452381
0.099349858,0.948693127,0.101194667,0.074969525,0.978702807,0.122364397,0.254973609,0.946757018,0.163191732,17.64539808
0.074969525,0.978702807,0.122364397,0.254368143,0.946757018,0.163191732,0.113479497,0.937076476,0.144191571,72.49691358
0.254368143,0.946757018,0.163191732,0.112759041,0.937076476,0.144191571,0.127486805,0.738625363,0.757300812,78.76234568
0.112759041,0.937076476,0.144191571,0.126777733,0.738625363,0.757300812,0.290093382,0.631171346,0.827333414,28.27380952
0.126777733,0.738625363,0.757300812,0.289516457,0.631171346,0.827333414,0.056638246,0.838334947,0.262991885,19.19819311
0.289516457,0.631171346,0.827333414,0.055871597,0.838334947,0.262991885,0.069021518,0.94482091,0.16154812,18.12770563
0.055871597,0.838334947,0.262991885,0.068264933,0.94482091,0.16154812,0.065976451,0.940948693,0.14958262,19.3452381
0.068264933,0.94482091,0.16154812,0.065217391,0.940948693,0.14958262,0.066788469,0.842207164,0.163191732,25.56818182
0.065217391,0.940948693,0.14958262,0.066030069,0.842207164,0.163191732,0.200162404,0.870280736,0.232749415,24.48593074
0.066030069,0.842207164,0.163191732,0.199512393,0.870280736,0.232749415,0.070645554,0.848983543,0.220652426,22.18614719
0.199512393,0.870280736,0.232749415,0.069890289,0.848983543,0.220652426,0.063946407,0.866408519,0.194946326,23.15076228
0.069890289,0.848983543,0.220652426,0.063185697,0.866408519,0.194946326,0.077282918,0.878025169,0.205728425,29.62662338
0.063185697,0.866408519,0.194946326,0.076533046,0.878025169,0.205728425,0.057044255,0.858664085,0.278113121,43.01948052
0.076533046,0.878025169,0.205728425,0.056277936,0.858664085,0.278113121,0.427121397,0.939980639,0.427813351,72.06481481
0.056277936,0.858664085,0.278113121,0.426655831,0.939980639,0.427813351,0.465286236,0.830590513,0.752470978,58.99382716
0.426655831,0.939980639,0.427813351,0.464851686,0.830590513,0.752470978,0.163012586,0.732817038,0.606368482,41.80194805
0.464851686,0.830590513,0.752470978,0.162332385,0.732817038,0.606368482,0.192854243,0.686350436,0.414204239,49.24242424
0.162332385,0.732817038,0.606368482,0.192198293,0.686350436,0.414204239,0.248071458,0.71732817,0.497371033,54.09983897
0.192198293,0.686350436,0.414204239,0.247460382,0.71732817,0.497371033,0.089727974,0.661181026,0.551665355,62.77469136
0.247460382,0.71732817,0.497371033,0.088988216,0.661181026,0.551665355,0.532074706,0.666989351,0.648629534,55.10493827
0.088988216,0.661181026,0.551665355,0.531694433,0.666989351,0.648629534,0,0.489835431,0.562899971,57.14331723
